sha1,split,label,path,phash
459be4ad14094ce3867883b05cf9a5d88a4e92d7,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/e81d1345141c5039ca4ba2df7aef6086cfa56694resized_image.png,e1a4ba324f9b3e42
c304b41a933b022baae83c0ace8ba6972c0b496d,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/fcf255c3835fee296a3a791a8c5731a1a56c8ef4resized_image.png,e1a4ba324f9b3e42
e9e8cd5c242a36920017283d11ff97b2644ac2bf,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/e83a0a6eaf4c864af28fa54f305c18cca7c4f705resized_image.png,e1a4ba324f9b3e42
d3979d83af421f2108bb378b2cb1ced65c6b70b2,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/ea0da7f5628d6d49099f8746e70d05c1c4f9328cresized_image.png,a88dc82359de7a4e
ee62d32e1b4ddd445383089b18eb91ad38c91553,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/da7248f08cabe12a956b0293a22c38fe51e8a485resized_image.png,e1a4ba324f9b3e42
4f74197e30afa33b47b1c5394f1b185c22629c96,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/d327755a637e77c8f9a91f83918f0863f4803b0fresized_image.png,e1a4ba324f9b3e42
f03f03db9c61cd3034d00c48761e5d23ea6e0cb3,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/c7811da57f4ae5251ea40848daf1589cfebc2a67resized_image.png,b9b5ec3a4b873502
685fde55e1eb1091831e91b9b6ba5530b106cf9e,val,Snarasite,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Snarasite/caca16697f9db092a967d630380c14ce0f678228resized_image.png,e1a4ba324f9b3e42
874cd59cf419468d928efeb70d2712a529de3c4c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ee8d55accc83bc2e5a7e935001881a9efe78e356resized_image.png,e5b158a54ee341cd
6bae65aaf5bc4db2d3bc1b9c21988229cf98e424,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d0709fe1d8d732a95a03046c467c32104d333a97resized_image.png,978325c4aa3e7c96
8ec39bbef92b3245109a121f649b749ca2a08d00,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dedddbc82de96db0a75c41bfe0a4a903cd19252eresized_image.png,faa074ce61cc15e5
8307c20ca68556fde36437fa4dbd6b0371fda30a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d227adec4ef3faa07e21678867961a02250a4913resized_image.png,e4b55aa4c6e241cf
f9a178bb4c5741b0749bbf5b057abb2926eb6b09,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/edf06a926fd5f5c1278ea3bd61cf18ee690e76efresized_image.png,971513af82ab7645
49be3244b675a48edc61a8feb66fbd2b55d2a31c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f7a9564d58dc15e4cab435703a562e375a172de1resized_image.png,83852eea05f749bc
ddd81866da6fc505583f762f632841eee38292cc,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dc19fef8b878cb50ebad59f09a4bee0972a4cacdresized_image.png,eea164ce21ce15e5
89496e1f9588ea0c6e1ac2d8f7b65f2fdb0d8ad4,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f9de56d867cb333681ab4620df77b65c503fa922resized_image.png,83c50eea05f749bc
ad4439b1db8b90af64db83d0cfb435d2333299f4,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e2f995463e35fa9744912e0013773078ee54a33eresized_image.png,cdcf7bd0816670c2
1f246498f7d3abd3038f63c7566fb7252990125a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d93a457db1b7878ccf6a410218b47ca57587da4aresized_image.png,978327c4a23e7c96
c7c8768151e50f55bd7e0ae2d85fd8a542268051,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d745fa00f124b3cc479005699176326be50fd780resized_image.png,fea114ce21ce15e5
26ca3942f0585a59f5a8a3aa125a7c36c5b8ee09,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e00128b861daffba5179928271fca77f8b445dedresized_image.png,971503af82ab6e4d
545ce83a358dc46ac1a5497a556353ce9b09709d,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f4abaaacb1f5d094c057e7fa677258e509f603c0resized_image.png,e5b558a54ee241cd
490e28c76dd4aa6098220b5ad7ba88f56a2da5b0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fcf2e6fbc6976b017dd5c8e746ac32867dc5217eresized_image.png,fea11cde21ce11e1
3cffe784a02d4afc2de3e76fa163ad72f6a90876,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ff854108c319df1002731728ce7788a648e578fbresized_image.png,b3952cfa04f748ac
cd70bbe01da1f675f208d3324c83d9524d92540b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fc7b53081c3a3cabaefc7021fc5a6b581cb8bbefresized_image.png,eea1059e23ce11eb
e675f65f707492f1087aaa3cab4d88773dcdd430,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dc78cf5dba6d0096a44c7fa87039840673b2eeb2resized_image.png,978327c4a23e7c96
9e9e22f2d8c6ab423f8c4e8faa6790d58081922a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fa0bf6099dc7d73e2df785696116cf86e9cb5eeeresized_image.png,978327c4a23e7c96
8e2175b358e7aefb75336842f2279b0147a85a7c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e1fd3bf03b301670979b388103ab6a41fb9d72c8resized_image.png,93c50efa04f749ac
6196baa670a0a3ca45e925d1846b21a4b8860b10,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fbabb42fd2ebfe18f40879f3c31e2b6309a361c5resized_image.png,971503af82ab6e4d
ae7194900df2eb9f1e98a53e087559f5346f3b17,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/df48932ce971a29929f17b576240694711bccc19resized_image.png,82c54efa04f749bc
bf7ba80f0cd1945b77a1879b36325d6b3dd70e1e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e8b8968c549eaabb76979f90883a228fd4626ac3resized_image.png,978525c4a23e7dd4
4726231c2016adf92497ab8e7d3a3602368041d0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ffc55150c98df78ffee6c22967c2eff13706a6acresized_image.png,83c56eea04f749b4
b2e57860a66554ed7fca86d690ce2181e67ded27,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dc4a0c9c509c54ad4fc92be804f9e988613db87eresized_image.png,e59d58a4cee241cd
7c276b1138736b76f24a62af5edf5bd17fa94b28,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ecf0055c0273a8d1bfc7b2c738cec103157f3b63resized_image.png,83c54eea05f749ac
229713542cf6697250041cd8526cd69716c93389,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d85f99ad304e9430825386cb37d0eb9ad77a27f3resized_image.png,978327c4a23e7c96
5b13fbee169ad6a794f69ffdf92b59c813a629e8,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ec1cb3203ed3eebdefb7a18f24563cd8f19f5f40resized_image.png,8eaa2c16ef3c16b1
5831badd5c76987f454f276366c4ecfdd1eef425,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/eccb705017712db0437f5816d17c3379e1ddb255resized_image.png,b1aa51e3ccec94e8
fd6e64dc3fefe2459dd17a132963ca99a11ab8bd,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f83d8bc05868d17ad05c7e73617a58f84ce01ebfresized_image.png,fea054ce21ce15e5
c9596f2965af231c1dbe8d9516ed9b90c56b56b2,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e703ccc47942e48ac85723e011d3357173bebf9eresized_image.png,e0bb5aa6cae241cd
f2272af4b27f36078e53090307ef7966967f197d,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dcea024155ca9f6bcab172f2d4cda5716b9be149resized_image.png,93850efa05f749ac
e21c1be77a40964d06d0ba9f7daa140183490da5,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/eace35fac1aabcc947d4c8e103788abf3290cbf7resized_image.png,e4a75aa646e241cf
1155d2731f0078dfc2e8ebbcd6ec1208bbe23155,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d745225a64cec4fd65dbe6cdf39ea13b6f2ad53dresized_image.png,978327c4a23e7c96
f711d2063acb08c38e7bb984127cd6bbf443aba0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ffaeb158efcec4dd5657d9d362af334898868750resized_image.png,c3c56cea04f709bc
f4504ca318326fb1fa5d1cc7b5f963ffd2237875,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d407443089c262e73b65582c5d260eba9a2608ebresized_image.png,eea16dce21cc15e1
b481494caa64ec723eea3957560d0f98f4a7471a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ff6604daf187afaf322a712361d714d2f2c6a976resized_image.png,cdcf7bd0416670c1
26f29860e2d4e3dce699c6e302c67a6c62718a6c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/daa547f6dd0bfbbcefa35e5a50b68bab3e010c72resized_image.png,fea114de21ce15e1
97990e604439a649ac30814649fc641f07f0c4fd,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e6841066ef82afedb4bd35c8dd439589be97b8c6resized_image.png,978325c4a23e7d96
7b2dd6031691f37eada09bb1472386b5b289972e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f9a910483dae96dd678ed8f6b182fed7e80f7d4dresized_image.png,cdcf3bd0016670d3
0c169bc050c906634f92db5341341647ccd83a0d,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d455139a4d7c83ca6e8340948d39240d7d3b18e0resized_image.png,e5b95a244ee341cd
cdbdbc8d6d19f281f96be4b006385ddd12e50e31,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e23152a08d486e81b5a34eef22b6cd344d66fe60resized_image.png,e5b15aa54ee241cd
e748e961169e32a0c0a063c660ca6605fc25c3ef,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fc89c46c7b6385a4fb623259305eca73baf1bce8resized_image.png,9715538fc2ab6645
a0a2cae1c0fabeb339ffb1c16f4f0c479838305e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d816dcd0dce4f4448b61863f3ffb810bb5f8953aresized_image.png,e4bc58a4cee241cf
2a0ceb9d3ea54f08099e68c315021f11cf2ef34f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f3f03ee9d11d71bf3ea3473c9ade6149a0803493resized_image.png,978121c4a33f5dd6
912071103e1e85d142cc8bf75b3e068a1cc536a4,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/db74f9f1f2698a7607d237cce89d7d3cbd522d05resized_image.png,978327c4a23e7c96
3fb190ae8b9ac7fab0aa1200b3bef892f2a5d5e0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f8ab2fec9d27290fdb7a8b4d149da82f3935a060resized_image.png,978327c4a23e7c96
60d2add565b4797d69be0cb0973ddab60a9a005d,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e769d82ce53e50eb05e33eb548a165a72b2a439cresized_image.png,fea074ce60ce15e1
e5afb53a18f2cac17ae741d2dd3c0f8eebcd63f3,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e73dc28e88d6c5ff93e282c466ed83b32f3b3df0resized_image.png,978327c4a23e7c96
2188b5177897726667bd13cbd31420c52d76bf1b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e477f5ed520dc553b297fc429e9bed8b99a58f44resized_image.png,f6a064ce61ce15e5
7a9e227aba95158fcb18d7e0977bd0f539b57627,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f75912dafa9e53f8338e8374778d2695963f202fresized_image.png,eca153cc31ce51da
d4d746e96a0ab89e540aaec0607352c4adfdfc91,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dbfc4772fd775d87cff488fec9d112ebfdf537d0resized_image.png,e5b558a44ee341cd
180361b9d4e7e622424c96a1a1686485ba7d0a27,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f91da7dd7eedab279b0389a7cc3c75d6196e96ebresized_image.png,fea054ce60ce15e5
e6d11ff263a3acd00c74665d98c06936e41fb634,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/da9c0404ffd8e51b97f04a62d6a1e029b4a152efresized_image.png,a463e30c6fcc3ca3
52285bef73546341df60df69de518830906b9433,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ea247dd4817294a80dca853d737718badde8e639resized_image.png,fea074ce21ce15e1
bccbc0a8b0d12b2112b85d7271fba05e4a4ec14a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fb8a3fc08e552f85164f163cd47c72257cc54284resized_image.png,fea10d9e23ce10cb
8310da22eef2376cdbd7cbe395001f7eddfb6218,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d072a5bb57c1946f6938a15c536451e844614087resized_image.png,978327c4a23e7c96
d675fc895af8da0f86531b048581c86b403c2b34,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d00641df76b4a2ab93bede9f8fed4e09f21a2469resized_image.png,e5b55aa506e341cd
46ed8b7438768a91243118e278173e75ad627a8b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d43f27b44b6cc9191a6eb22bdd28ea0545850124resized_image.png,fea074ce21cc15e5
be877c671915c6dc0cb7544553d343edfa67e1f5,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d0854c475f031f741f6a4aa6568534775623d9fdresized_image.png,e5b55a2546e341cd
df24bbb4bd4cb08c183c89f07b50ca7706aaa48b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f39af620c9bf8a3a0be1ad7952da14b40aecc8d3resized_image.png,e5ad4aa44ee341cd
15839dca432088d76d19de6280e29056d777c855,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f94fc1f95470fa0c869d8e2447c91164e4549b18resized_image.png,e5b558a546e341cd
a1336ad50418e48ab23e6d5d20c5d305ca23d07f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/df27006de4be966fea713a5a7f92a207584e252eresized_image.png,83c56cea04f749bc
26c56b779a3778a95ea6f222e3a0560011c76b3e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e08daeb26e7f4792eb17df04fcb04b4976ba6cd6resized_image.png,978327c4a23e7c96
9c1b6d8ed7dd44f3980717669f1dfd28a9f544d3,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f41426e0650ce8dec05cf840785297c9f0769c07resized_image.png,e5b158a4cee241cf
4cc6adebafda5c8e2fb9df57dc837642e160ba03,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/df8894f2d0cf1cf196eb01d5858e031c72a555bfresized_image.png,978327c4a23e7c96
74c4e095e768ddeeef3a330b023dee255e5cce40,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e5a79236b39205e8e58ca73ca68deb6b4fd324d1resized_image.png,cdcf3bd081667093
a6abd58e2ab6945441184149c1b71fd99402e06b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f2c6dd4635fcce06debdf7dff67e6bdeb63dc733resized_image.png,978325c4a23e7cd6
dd260ca72ff246bc218db94722dc23fc78e0a73e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f7b4f49841c998c720fecc316c6a970c9b9d4b52resized_image.png,978325c4a23e7cd6
b9c154aee9a8c2bab681aef7e1b70d9e71317254,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f773a111d9445f6c57083309fed0a9e11e57e850resized_image.png,978327c4a23e5cd6
216982df1949c42823872f607f9d74b1b84b700a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e0dfe733b2721c13afd738b31e3b6742ca044697resized_image.png,cdcf7bd0816670c2
155d2c3f325e6fefcf9661a3bd1f44b2a0a9378c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ee4fddd3bffe0bdc1ced959a3788b820877b0bdbresized_image.png,a423e30e6fcc3ca3
d7d68e00ac6e43204cdc46e2bca6d8bfff477e81,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d77b1e12f9370b573216750aa7a3ede3c5cd4155resized_image.png,e5b158a5c6e341cd
3488e9c0c7e56b2abb1743e8545cb35281f3adcf,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/db2c187e4548f36036ba08efeb65627007a46164resized_image.png,e5b55aa4c6e241cd
93c073e37e99e89ef829099c576d8895d7ffc40f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/df3eae48dc70e8b947bcd3b4716b7a478d62c0e6resized_image.png,866e16c991e185ef
32849d26a4169b52e36515b7a4214d368dc42ac8,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f219de92d8c7bbd59165f32b11b4cde8df8f4b29resized_image.png,cdcf3bd081267293
227c0b49d308eedd5555075ae92a93e089db39a5,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/db6a40b6e7821e1341aeedbd4b4e56985589d50cresized_image.png,af921860ff5ac4f0
81f8caacc954cd86bb5180f8456dadb27e210fd5,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/de8b6afeee89f5e945e489498d8f9d0fe0b1cda9resized_image.png,c2c56eea04f749ac
ad50fc050dc9ec22d4444e493c21bef809ff493f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f7e7b47e816a02c648bdc91b41da88f5128a1918resized_image.png,93aa13e38dec94a9
39dba7f6df8176c439bd87d8d38951a1156b7d7c,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ebbbb6e33d4c4c929e35e378bfecf542107173c8resized_image.png,978327c4a23e7c96
90f9ab65f89c3b4089de7eddd6339b015f25a7fd,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d365f5e3c1ed551213e12f68f24e2cd9c059b4b4resized_image.png,f6a074ce60ce15e9
afd6252bdddb61d342cc25dc7382aa5f69e4664f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e30f483f8f9c78d29944515bfc540f99a56d93d3resized_image.png,b3aa11e3cdec84e8
dddd400d3028fe1878ec49f9415209ae68994df6,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e030e9066bef88f139cf4a879866c17450ef2766resized_image.png,93850efa05f749ac
a0ae68bb8dedb93d9870dcc77fcac91d072888df,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d87fd98c6d3bc4dad3e81a71fddc66ccd534c1aaresized_image.png,fea07cce20cc15e5
5a64811878b3c1e0a676da4d1a984409d75b8dc2,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ea70cf585d0807409c26407e41904801c7ffbe09resized_image.png,93aa11e3cdec94a9
e01caa3da4fb04541278c35a84f894d1ab1f2729,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f692a856b022e5f47b47def9e990442d8d687036resized_image.png,ecb153cc31ce51d2
b21ba87ddf15e397d7a49c27ad7420733e54ddd3,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d8803e2587d9d85fe4207ec02f21ea9ccae0d103resized_image.png,e5b158a4cee341cd
eb3479d16ead610cd8b9dca251b14478c742df99,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f31e679bbadc9b833bdeacf5c343ddc68db6a092resized_image.png,978323c4e23a79d6
ba3cbc24aa4ff212470210f343c1695088cdf412,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f2a7a24eb14bdddfb0229c478690935d9ba5ff45resized_image.png,82c54efa04f749bc
1fd5df0b82dd7332e84bb782c2e0d21d846f8a72,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fe8a2f2a9f05195badefd1a3216a34688eb3f63fresized_image.png,e5b75a2646e241cd
dc6297dcc341700d7af3050e7f85139117a600c0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e4e851b22328c8b09e212d6859dadcd9a29f2bc8resized_image.png,f6a005de41cf11cf
21b5fef8c401a54500c6313ad2b61f9ab72bd479,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e6142dbe573b4ec58052088561a13e0d925e7615resized_image.png,93950efa04f749ac
ceb5029ae49fc97a0930ee09bdeabf5c4f42eb47,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dd2d1daee9bfd2c511452906942be4b6b6d3e938resized_image.png,eea0458e61ce11ef
99c91ab0c6fc3d997e7e698f04ef700c1fb95d3a,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e536774ac0686c5591d8ad2eac6fcabbaa60c66fresized_image.png,978727c4a23e7c86
703bea10fdf6c35dde3f3b7abca3250e141c6159,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ee70336bc8d901027904ca8cce6d638a70213843resized_image.png,9715438fc2ab6745
55a0e6f6d186514c47382011cc1aeda9f1c128da,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/dc1dc7ee1680de796548ab9ec7f708c72b475df4resized_image.png,97832544aa3e7cd6
bcb9b8a6bb5c8b139809f98405561f3296ee8c55,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d6206358a1d767718164a31d9caae582acc9aa19resized_image.png,9715138f83ab6745
23ce412a9a56a96e1c0620de77df460e18ba7dc7,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e28afde626b8c6b74540190757260e9888a0e7bdresized_image.png,b3aa13e3cdec84a8
8af1856ad8370127a296cc858c446432fe9287a4,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d78dede46af1c10844f4818bc7ea74e70b649cedresized_image.png,fea064ce21ce15e5
96bb25a6dddacdd805d622737068aee5fa81aba9,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f4d6019be569072bff3fec87bf409685aa8e77e1resized_image.png,9715438f82ab674d
fd3af85f026bb03ef84392d31a0fdf37c58b58b1,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e23ede85f69e73bd4a20b2847a6d894aa0f89a76resized_image.png,e5b55a2646e241cf
fe41b5d22180bf3c95c3fef35c9b4e5d2b8b3e68,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f37be7f786b68fb87f855e79e45c4a3c560bd113resized_image.png,f6a0459e61cc14ef
893c3146539855b92160e04c4e39d6f05a1da6e2,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ef71a1ff057142bc57c0c99c2db3236974eb1913resized_image.png,971543af82ab6e4c
0bc61e1de49d21611e2a28fe9ac33a5d1206fe68,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e17d51dbbc5bd34e40105c2215ab92a5202993b6resized_image.png,e1b958a44eeb41cd
393d53cb71372e5f83b16569c5b868397921367e,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d272dca054083e3b562a52a32178513ff7c409b4resized_image.png,e6a064ce63ce15e5
8e1888a5ca43363215529d200b662a4e893adc50,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f74331e1bf9711167a1999af2c9c7c4ce3704e9dresized_image.png,978725c4a23e7d86
6db3e054a22ccee6a05e7a0da8dc6c764d8c8bd5,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f8aa29ae2f5667f38c9e3e5ad531d9075d2c10earesized_image.png,cdcf3bd0016670d3
72ce1df11ae00da29abd5fc8128e7de35c4ff656,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e62242805e2cc00154705f9f8029e05697e95e64resized_image.png,978525c4a23e7cd6
f56aac7de8fbd2017667c95ac4c58e578cc6b19f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/ebf789f9a01f2420f402a440b81deeef5c7ea0c7resized_image.png,978327c4a23e7c96
e2b0ee640ca15f630f18df2d3c322ae36d14a4c0,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/e30b9e57ca1eac6424284e657aad12969e846543resized_image.png,978535c4a23e7c96
4661105cd96158c22c8325b7bc100bb16758a4bd,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d58b04da50a74ea056c802d33bfc1372126c1b13resized_image.png,8eaa2c16ef3c16b1
df321b2d1ff9b15afe3dc34935e7106873e7ae6d,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/d71adacc2ccfe11d3245b54d6d1a6903aabb50d4resized_image.png,9715438fc2ab6745
d98c37f53e8b49ca546edf1d7ccd28e16934ce1f,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/fb3c55de0efecdde86c5082e635f98e8acde0be4resized_image.png,cdcf7bd0016670d2
8d4ae8ab38959c2f653c52e8d1d580d47946677b,val,Stantinko,/kaggle/input/blended-malware-image-dataset/malware_dataset/val/Stantinko/f874ef23c3f9b686da7b388139580f09df30817eresized_image.png,fea0059e63ce11cb
